track_id,track_name,artist_name,year,popularity,album_name,language,tempo,danceability,energy,valence,acousticness,liveness,speechiness,instrumentalness,duration_ms
06pQBEBRpmMv9JlxbpLp0E,Oh My!,SEVENTEEN,2018,62,SEVENTEEN 5th Mini Album 'YOU MAKE MY DAY',Unknown,91.969,0.684,0.886,0.899,0.245,0.0551,0.261,0.0,195004.0
7cbZIBLhfD9taMBgEsIhIp,THANKS,SEVENTEEN,2018,62,SEVENTEEN SPECIAL ALBUM 'DIRECTOR'S CUT',Unknown,149.967,0.513,0.867,0.536,0.0631,0.34,0.0632,0.0,213072.0
2EGRE8lyfRRGuq7spra3eR,Our dawn is hotter than day,SEVENTEEN,2018,62,SEVENTEEN 5th Mini Album 'YOU MAKE MY DAY',Unknown,125.027,0.848,0.748,0.533,0.485,0.147,0.053,0.0,212309.0
54mnwt3kO0uYsy0ceg14JP,What is Love,TWICE,2018,62,What Is Love,Korean,169.975,0.572,0.91,0.602,0.0846,0.267,0.064,0.0,208227.0
7yk8CT3m3KI8u6DEWc3dFk,Enna Nadanthalum,"Hiphop Tamizha, Kaushik Krish",2017,62,Meesaya Murukku (Original Motion Picture Soundtrack),Tamil,87.996,0.733,0.752,0.763,0.263,0.157,0.034,0.0,245065.0
5lrA2NzUxmBjKr2tCZfMtl,"Ik Vaari Aa (From ""Raabta"")","Pritam, Arijit Singh",2017,62,"Ik Vaari Aa (From ""Raabta"")",Hindi,127.965,0.512,0.752,0.428,0.305,0.708,0.0534,0.0,274687.0
5HDPtsnyb3maFmPL8LLUTG,New Man,Ed Sheeran,2017,62,÷ (Deluxe),English,94.026,0.78,0.745,0.862,0.0559,0.0595,0.145,0.0,189280.0
2lOrPIWA114GA1OFEcHc8R,Ei Suzhali,"Santhosh Narayanan, Vijaynarain",2016,62,Kodi (Original Motion Picture Soundtrack),Unknown,180.066,0.797,0.279,0.813,0.781,0.326,0.423,0.000101,217459.0
0Tr96i1fHT4YhdYh5pXHUk,Kadhal Kappal,Santhosh Narayanan,2016,62,Iraivi (Original Motion Picture Soundtrack),Unknown,100.011,0.829,0.733,0.936,0.0153,0.112,0.0381,0.00834,243000.0
5jkH9Pgv28mW9ve6uGtohT,En Jeevan,"G. V. Prakash, Hariharan, Saindhavi, Vaikom Vijayalakshmi",2016,62,Theri (Original Motion Picture Soundtrack),Tamil,179.779,0.393,0.29,0.296,0.552,0.54,0.0385,3.84e-06,320235.0
5FihcmME7NlwW8KbYOaHVH,"The Breakup Song (From ""Ae Dil Hai Mushkil"")","Pritam, Arijit Singh, Badshah, Jonita Gandhi, Nakash Aziz",2016,62,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Hindi,113.988,0.818,0.93,0.831,0.33,0.658,0.247,0.0,252632.0
54SQet8YMttOgTqDNGcGpe,Sau Tarah Ke,"Pritam, Jonita Gandhi, Amit Mishra",2016,62,Dishoom,Hindi,133.888,0.702,0.773,0.719,0.0469,0.171,0.0618,0.0,238994.0
3P167vmmGRGKHoy7uDugvy,Itni Si Baat Hain,"Pritam, Arijit Singh, Antara Mitra",2016,62,Azhar,Hindi,155.765,0.56,0.768,0.289,0.494,0.0844,0.0655,0.0,294847.0
6qt0IWS8y6yGR6gNTEmQzj,Viva La Vida - Live from Spotify London,Coldplay,2016,62,Live from Spotify London,English,138.203,0.433,0.922,0.5,0.123,0.93,0.12,4.8e-06,234027.0
52d5NT69mkmr6WzvQJ9vHr,21st Century Girl,BTS,2016,62,Wings,Korean,101.029,0.716,0.906,0.763,0.00424,0.0547,0.0719,0.0,192597.0
3gxNkvcP8scSzL6mGznTn3,Awake,BTS,2016,62,Wings,Korean,142.803,0.35,0.498,0.34,0.023,0.269,0.0332,1.99e-06,226161.0
4UknpXoLjlB7Mao4UWcJ2o,A Lonely Night,The Weeknd,2016,62,Starboy,English,113.999,0.853,0.663,0.864,0.0431,0.0891,0.0755,8.65e-06,220173.0
0fK4XOE0TjcXOcMezZtncZ,BEAUTIFUL,SEVENTEEN,2016,62,Seventeen 3rd Mini Album 'Going Seventeen',Unknown,141.979,0.74,0.898,0.699,0.196,0.317,0.202,0.0,217452.0
4mOmWSdTmf6fSAibGWCKp7,Mental Manadhil,"A.R. Rahman, Jonita Gandhi",2015,62,O Kadhal Kanmani (Original Motion Picture Soundtrack),Unknown,160.054,0.568,0.886,0.846,0.0123,0.361,0.081,3.4e-05,205759.0
260jSxvzkFt71ksvkcy2ke,Broken Arrows,Avicii,2015,62,Stories,English,115.973,0.63,0.666,0.288,0.0481,0.104,0.045,0.000567,232760.0
0ijHEBUBXIJPp5ubUkDLQi,Million Years Ago,Adele,2015,62,25,English,105.929,0.72,0.274,0.179,0.742,0.11,0.0276,0.0,227066.0
5J4WHWFvEWRd2FBVhcTcmi,"Dancing In The Dark - From The ""Home"" Soundtrack",Rihanna,2015,62,Home (Original Motion Picture Soundtrack),English,115.003,0.795,0.749,0.761,0.179,0.0875,0.0525,0.0,223040.0
0wzPHTgOtFIDhk2rD3Au4x,Angel,The Weeknd,2015,62,Beauty Behind The Madness,English,127.966,0.626,0.583,0.335,0.105,0.115,0.0435,0.0,377347.0
6J7PIkhtHwmFjPLq0SyuPj,Dark Times,"The Weeknd, Ed Sheeran",2015,62,Beauty Behind The Madness,English,132.608,0.501,0.403,0.27,0.116,0.124,0.0747,1.03e-05,260640.0
5dG3KI5rIUwiUQNNr3Y1to,Nuvvunte Naa Jathagaa,"A.R. Rahman, Sid Sriram, Issrath Quadhri",2014,62,I - Manoharudu (Original Motion Picture Soundtrack),Unknown,78.973,0.45,0.686,0.208,0.126,0.147,0.0361,0.0,352613.0
3ySVdXje5nm31d7vL3jNV3,Galliyan,Ankit Tiwari,2014,62,Ek Villain,Unknown,89.999,0.552,0.75,0.4,0.445,0.291,0.039,7.37e-05,340400.0
0xCA70t1ZA4fa9UOE0lIJm,I'm a Mess,Ed Sheeran,2014,62,x (Deluxe Edition),English,138.754,0.697,0.377,0.336,0.556,0.0999,0.0397,0.0,244573.0
3H43T5swYywvcdCBFiDgW6,Manwa Laage,"Shreya Ghoshal, Arijit Singh",2014,62,Happy New Year,Hindi,81.046,0.676,0.671,0.572,0.568,0.0885,0.0526,0.0,272083.0
5Isz0twJeFdduOQEFQLezv,Confident,"Justin Bieber, Chance the Rapper",2014,62,Journals,English,134.105,0.739,0.563,0.875,0.112,0.191,0.108,0.0,248133.0
4hXHlAc9ZOJY5pGbdfuWsa,Laal Ishq,"Arijit Singh, Siddharth - Garima",2013,62,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),Hindi,105.957,0.512,0.67,0.446,0.034,0.309,0.027,0.0,387170.0
3jJ5HgLRNydtLRghjWVaCG,Kabira (Encore),"Pritam, Harshdeep Kaur, Arijit Singh",2013,62,Yeh Jawaani Hai Deewani,Hindi,171.841,0.611,0.612,0.898,0.441,0.18,0.114,0.0,270439.0
5YY8EsBdUYAg1NJQIvgCEj,Ghagra,"Pritam, Rekha Bhardwaj, Vishal Dadlani",2013,62,Yeh Jawaani Hai Deewani,Hindi,101.94,0.706,0.919,0.701,0.223,0.319,0.174,0.0,304307.0
0mh4VutnDyBn1sqcp05MZD,Mat Aazma Re,"Pritam, KK",2013,62,Murder 3 (Original Motion Picture Soundtrack),Hindi,89.842,0.467,0.859,0.673,0.661,0.0522,0.0409,0.0,251480.0
3stOygN0I7CIvkEB2LJGbv,Survival,Eminem,2013,62,The Marshall Mathers LP2 (Deluxe),English,176.384,0.459,0.899,0.437,0.0038,0.126,0.21,0.0,272417.0
1a0PcmEJAOEp4ZT3YtSLkM,Through the Dark,One Direction,2013,62,Midnight Memories (Deluxe),English,131.007,0.568,0.691,0.396,0.188,0.0861,0.0306,0.0,221733.0
5pjHS3EpHurMyIpB2QBnEd,We Are Bulletproof Pt.2,BTS,2013,62,2 Cool 4 Skool,Korean,144.02,0.753,0.95,0.868,0.0104,0.134,0.16,6.32e-06,223933.0
6q4GmJDbiZ7viOqLHP76cs,Rang Jo Lagyo,"Atif Aslam, Shreya Ghoshal, Sachin-Jigar",2013,62,Ramaiya Vastavaiya (Original Motion Picture Soundtrack),Hindi,158.107,0.479,0.663,0.379,0.0987,0.216,0.0489,0.0,296160.0
2tva3nN2kQhBjHMC7Zlty6,Deewana Kar Raha Hai,Javed Ali,2012,62,Raaz 3,Hindi,147.89,0.538,0.736,0.644,0.37,0.124,0.109,0.0,338923.0
7FEWG1bL31YAcnxJQvxJJO,Nenjukkule,"A.R. Rahman, Shakthisree Gopalan",2012,62,Kadal (Original Motion Picture Soundtrack),Unknown,154.04,0.473,0.4,0.259,0.699,0.132,0.0311,1.27e-05,290000.0
5PNZX8yqzqqAMPpl3UAoaP,Moongil Thottam,"A.R. Rahman, Abhay Jodhpurkar, Harini",2012,62,Kadal (Original Motion Picture Soundtrack),Unknown,129.871,0.501,0.371,0.286,0.891,0.101,0.0291,0.000114,275093.0
3lnjFENd7rHxPYM9b964Md,"C'mon, C'mon",One Direction,2012,62,Take Me Home (Expanded Edition),English,142.896,0.638,0.942,0.745,0.015,0.31,0.0857,0.0,164680.0
6Fe0bY8vDxBnN7rDgu3ACE,I Would,One Direction,2012,62,Take Me Home (Expanded Edition),English,126.471,0.72,0.725,0.679,0.00603,0.24,0.0463,0.0,200920.0
7pUYFGnZwLa7I3UmDypJGy,It's Time,Imagine Dragons,2012,62,Night Visions (Deluxe),English,105.009,0.656,0.884,0.86,0.0162,0.145,0.0372,0.0,237987.0
4q75XguyPrsduy70hcBVFu,Coming Down,The Weeknd,2012,62,Trilogy,English,121.005,0.699,0.628,0.354,0.269,0.211,0.0348,4.03e-05,295435.0
2sVtrcj32v3fR8mLjqWziv,Sherlock (Clue + Note),SHINee,2012,62,Sherlock - The 4th Mini Album,Korean,107.013,0.64,0.937,0.316,0.0069,0.393,0.0839,0.0,239187.0
1r4oikmMdZZiGHkPA4hSoe,Character Dheela,"Pritam, Neeraj Shridhar, Amrita Kak",2011,62,Ready,Hindi,111.983,0.783,0.889,0.851,0.108,0.333,0.0598,3.06e-05,226300.0
2uqXfUERVBLa1heEoUTBlO,Thuli Thuli,"Yuvan Shankar Raja, Haricharan, Tanvi Shah",2010,62,Paiya (Original Motion Picture Soundtrack),Tamil,91.999,0.709,0.528,0.649,0.256,0.112,0.0309,0.00189,283347.0
4QMZ6gwFTLk9qOhaQsGIxf,Neeve,G. V. Prakash,2010,62,Darling (Original Motion Picture Soundtrack),Tamil,129.996,0.749,0.646,0.752,0.111,0.22,0.0389,0.0426,281520.0
1QuZBM0iHDlr1oRVyeZypC,Anbil Avan,"A.R. Rahman, Devan Ekambaram, Chinmayi",2010,62,Vinnathaandi Varuvaayaa (Original Motion Picture Soundtrack),Unknown,133.039,0.731,0.901,0.944,0.231,0.0577,0.0308,0.0254,251973.0
1DyV9obL0pPibOjW5ufg15,Stuck In The Moment,Justin Bieber,2010,62,My World 2.0,English,89.987,0.721,0.698,0.365,0.165,0.133,0.0526,0.0,222960.0
63Tl9k1sH8tznn3bqoMuyF,Waka Waka (This Time for Africa) - K-Mix,Shakira,2010,62,Sale el Sol,English,126.957,0.71,0.871,0.829,0.0116,0.108,0.0503,3e-06,183947.0
41jTngKME76TNpR6WSxAZV,Pia.. Pia..,Vijay Antony,2009,62,Ninaithale Inikkum (Original Motion Picture Soundtrack),Tamil,144.427,0.551,0.929,0.61,0.256,0.142,0.229,0.000536,254280.0
4ozRjRsmzHBWtH7h0mhj1w,Uchimandai,"Vijay Antony, Krishna Iyer, Shoba Chandrasekar, Charulatha Mani, Shakthisree Gopalan",2009,62,Vettaikaaran (Original Motion Picture Soundtrack),Tamil,83.003,0.489,0.824,0.917,0.162,0.104,0.137,2.15e-06,252200.0
6eaGltLiHCqMkS3F821oWu,Daddy Mummy,"Devi Sri Prasad, Mamta Mohandas, Naveen Madhav",2009,62,Villu (Original Motion Picture Soundtrack),Unknown,131.98,0.875,0.843,0.756,0.0872,0.075,0.0538,0.00625,260840.0
4vLqN0bIxIQjlet2mIMBnx,Ring Ding Dong,SHINee,2009,62,"2009, Year Of Us - The Third Mini Album",Korean,124.98,0.835,0.934,0.811,0.125,0.222,0.0431,0.000501,233280.0
2uMh5DHeh70RoQ572k5oPI,Anbe En Anbe,"Harris Jayaraj, Harish Raghavendra",2008,62,Dhaam Dhoom (Original Motion Picture Soundtrack),Tamil,121.963,0.772,0.418,0.583,0.307,0.284,0.063,5.56e-05,304400.0
7gaysiOWpGoNQocrSwa1yM,Marudaani,"A.R. Rahman, Madhushree, Hentry Kuruvila",2008,62,Sakkarakatti (Original Motion Picture Soundtrack),Unknown,179.983,0.572,0.66,0.585,0.126,0.131,0.0351,0.000238,387200.0
4GCS7blidC5PMyJD8JCTvc,Kaadhal Vaithu,"Yuvan Shankar Raja, Vijay Yesudas",2007,62,Deepavali (Original Motion Picture Soundtrack),Tamil,100.219,0.68,0.647,0.659,0.031,0.194,0.0365,0.121,309000.0
2M85awz7QvZAq8JuMiduCZ,Loosu Pennae,"Yuvan Shankar Raja, Silambarasan TR, Blaze",2006,62,Vallavan (Original Motion Picture Soundtrack),Tamil,191.933,0.674,0.485,0.52,0.479,0.0906,0.0934,0.000228,411707.0
32DWojMZeZebVrfBkhAkKy,Barso Re,"A.R. Rahman, Shreya Ghoshal, Uday Mazumdar",2006,62,Guru (Original Motion Picture Soundtrack),Unknown,116.991,0.879,0.487,0.338,0.337,0.0706,0.148,0.000284,329600.0
55whbebR4olz2HHcRQa2kx,Sorry,Madonna,2005,62,Confessions on a Dance Floor,English,132.971,0.589,0.877,0.443,0.00121,0.169,0.046,0.013,281880.0
7Czm0vv2sYL5z4P51KY66e,Maahi Ve,"Shankar-Ehsaan-Loy, Sadhana Sargam, Sujata Bhattacharya, Udit Narayan, Sonu Nigam",2003,62,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Unknown,99.989,0.815,0.833,0.563,0.0297,0.33,0.0769,2e-05,366853.0
3FCto7hnn1shUyZL42YgfO,Piano Man,Billy Joel,2001,62,The Essential Billy Joel,English,179.173,0.334,0.472,0.431,0.6,0.317,0.0277,3.62e-06,336093.0
7kxM3UJwN6rHAW5kwdlAHK,Forgotten,Linkin Park,2000,62,Hybrid Theory (Bonus Edition),English,108.193,0.615,0.947,0.498,0.0132,0.366,0.11,0.0,194427.0
1elGwF4VwkwglV4nCBPJtv,Now We Are Free,"Hans Zimmer, Klaus Badelt, Lisa Gerrard, Gavin Greenaway, The Lyndhurst Orchestra",2000,62,Gladiator - Music From The Motion Picture,English,138.091,0.339,0.219,0.0387,0.578,0.104,0.0336,0.101,254293.0
00WvmRXTkPBZNhhRK3xfdy,As Long as You Love Me,Backstreet Boys,1996,62,Backstreet Boys,English,98.219,0.775,0.816,0.753,0.164,0.126,0.0281,0.0,214333.0
3w0k0x8ZGTgfR5OU2jrBCX,Thendral Vanthu Theendumbothu,"Ilaiyaraaja, Vaali, Mano, S. Janaki",1995,62,Avatharam (Original Motion Picture Soundtrack),Tamil,129.921,0.566,0.506,0.542,0.72,0.325,0.0393,8.24e-05,318015.0
7j5TIXPi0cCbSSqItmbyZy,Vogue,Madonna,1990,62,The Immaculate Collection,English,115.997,0.747,0.84,0.305,0.00348,0.44,0.0421,0.00656,317080.0
3ibAzRj9JnowdoLkyllk3n,Holiday,Madonna,1983,62,Madonna,English,117.549,0.813,0.699,0.732,0.0251,0.0527,0.0458,0.0134,231560.0
7gMOe0gXYcELUoVugfMmHP,You May Be Right,Billy Joel,1980,62,Glass Houses,English,150.792,0.567,0.945,0.961,0.175,0.35,0.0458,2.6e-06,253200.0
1k68vKHNQXU5CHqcM7Yp7N,HAPPY,DAY6,2024,61,Fourever,Korean,80.002,0.535,0.963,0.614,0.000873,0.137,0.0798,0.0,189934.0
7avo2LpNFXrgUgRtl9OsAL,House Of Lies,"Ikka, Karan Aujla, Sanjoy",2024,61,House Of Lies,Hindi,139.341,0.559,0.606,0.401,0.147,0.137,0.183,0.0,179170.0
0GxXlmjiZNBWi44AUblZsR,Yaad,"Karan Aujla, DIVINE, Jonita Gandhi",2024,61,Street Dreams,Hindi,94.814,0.656,0.855,0.531,0.169,0.155,0.136,0.0,192316.0
3EJslhR33350RLGMb6eOAg,100 Million,"DIVINE, Karan Aujla",2024,61,100 Million,Hindi,85.075,0.598,0.837,0.893,0.185,0.191,0.299,1.83e-06,192479.0
28x6WpVq1ty4dPDeqK0zPO,Galatta,"Sushin Shyam, Paal Dabba, Vinayak Sasikumar",2024,61,Aavesham (Original Motion Picture Soundtrack),Tamil,169.849,0.552,0.93,0.712,0.158,0.372,0.335,0.0,130019.0
58clncAcNFhSh5ERdonnCp,"Ratata (From ""Leo"")",Anirudh Ravichander,2023,61,"Ratata (From ""Leo"")",Tamil,93.067,0.489,0.862,0.412,0.000203,0.239,0.0453,0.781,131613.0
3Oh1zx6YSpHMk7R4grBIiI,Thangamey,Anirudh Ravichander,2023,61,Rockstar Anirudh Special,Tamil,99.929,0.571,0.901,0.615,0.432,0.279,0.0758,0.0,262540.0
6VPVFndzRd6L5DhWPjb5o1,Jaan 'Nisaar,Arijit Singh,2023,61,The Arijit Singh Collection,Hindi,91.793,0.481,0.392,0.257,0.478,0.122,0.0246,0.0,238370.0
00ake6KfnzbZ2MaRLGqsyX,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",2023,61,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",Hindi,87.425,0.271,0.726,0.532,0.586,0.353,0.0527,0.0,277500.0
1t39FBb0zsKv5krZaqZKCB,"Show Me The Thumka (From ""Tu Jhoothi Main Makkaar"")","Pritam, Amitabh Bhattacharya, Sunidhi Chauhan, Shashwat Singh",2023,61,"Show Me The Thumka (From ""Tu Jhoothi Main Makkaar"")",Hindi,122.005,0.841,0.87,0.803,0.607,0.0734,0.216,8.83e-06,236101.0
05kJkr80XEaZeN8kxyQoFp,Lavender Haze - Acoustic Version,Taylor Swift,2023,61,Lavender Haze (Acoustic Version),English,97.075,0.724,0.554,0.71,0.772,0.0791,0.0392,6.32e-05,174376.0
4iK0QSCW3nmt6bsZtAjzX6,Deep Down,TOMORROW X TOGETHER,2023,61,The Name Chapter: FREEFALL,Korean,123.987,0.801,0.471,0.41,0.0597,0.0675,0.0795,0.000253,163619.0
6n5M2Al3QgTScpO4AZH9OI,Diamond Days,SEVENTEEN,2023,61,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',Unknown,115.031,0.811,0.804,0.695,0.0863,0.245,0.0855,0.0,205867.0
1ITbrYluZnnVIUXE4PAq2s,BLOSSOM,ENHYPEN,2023,61,BLOSSOM,Korean,139.857,0.599,0.678,0.525,0.427,0.251,0.0398,0.0,236332.0
5vMQIOhLw85H8WYIf1kEWw,Mixtape : Time Out,Stray Kids,2023,61,5-STAR,Korean,159.992,0.555,0.944,0.41,0.0427,0.25,0.115,0.0,175293.0
2qWIeuIxVJglnWWsDpyhfU,RINGO,ITZY,2023,61,RINGO,Korean,119.998,0.78,0.921,0.828,0.139,0.347,0.0796,0.0,209000.0
4wQDjZtXjsFtU3BLSiIH4t,Salty & Sweet,aespa,2023,61,MY WORLD - The 3rd Mini Album,Korean,102.979,0.796,0.636,0.582,0.0734,0.126,0.0414,9.84e-05,201760.0
7CHDUDw89DCR8vvI0yTXGa,Beautiful Restriction,NewJeans,2023,61,A Time Called You (Original Soundtrack from the Netflix Series),Korean,124.904,0.609,0.869,0.338,0.166,0.224,0.0567,0.0,232453.0
3UQw1V8gM5YihFDcnjNkWN,WATCH IT,THE BOYZ,2023,61,THE BOYZ 2ND ALBUM [PHANTASY] Pt.2 Sixth Sense,Korean,99.997,0.775,0.798,0.327,0.043,0.0507,0.158,0.0,179000.0
3Vb8KkT6Ub5fFGPYJCJyLh,Rolex Theme - Background Score,Anirudh Ravichander,2022,61,Vikram (Original Background Score),Tamil,101.992,0.61,0.925,0.442,0.00804,0.131,0.114,0.767,53248.0
4Hv055xg1SZZgwwGBx8Cr5,"Rasiya (From ""Brahmastra"")","Pritam, Shreya Ghoshal, TUSHAR JOSHI",2022,61,"Rasiya (From ""Brahmastra"")",Hindi,78.99,0.54,0.796,0.636,0.371,0.11,0.0521,0.00165,265063.0
6PEKFVQUBEY2zQEE7bYEpF,Tera Hone Laga Hoon (Lofi Mix),"Pritam, Atif Aslam, Alisha Chinai",2022,61,Tera Hone Laga Hoon (Lofi Mix),Hindi,113.72,0.478,0.393,0.128,0.485,0.126,0.0433,0.0699,270526.0
2eTkxblLeqdTSsb2ivafDX,"Galliyan Returns (From ""Ek Villain Returns"")","Ankit Tiwari, Manoj Muntashir",2022,61,"Galliyan Returns (From ""Ek Villain Returns"")",Unknown,85.959,0.43,0.612,0.241,0.432,0.0955,0.0392,2.29e-06,350012.0
6J834IBcZJMH38ksrgAqwF,Paris,Taylor Swift,2022,61,Midnights (3am Edition),English,110.962,0.696,0.485,0.339,0.103,0.136,0.123,6.69e-05,196259.0
3jzbpOzoYa22FvzBkNkLvC,Bigger Than The Whole Sky,Taylor Swift,2022,61,Midnights (3am Edition),English,165.523,0.395,0.226,0.0656,0.829,0.115,0.0518,0.00322,218503.0
2d3d9xZutJjmUpntiyHt3F,Anti-Hero - Acoustic Version,Taylor Swift,2022,61,Anti-Hero (Acoustic Version),English,96.864,0.624,0.332,0.397,0.597,0.195,0.0365,0.000679,196473.0
5XbA7TAqsD0fj0dGBrbb0D,I Heard You're Married (feat. Lil Wayne),"The Weeknd, Lil Wayne",2022,61,Dawn FM,English,109.946,0.736,0.848,0.784,0.103,0.299,0.171,0.0,263642.0
04CHEoMbrLOiX8co3EG5dO,Thursday's Child Has Far To Go,TOMORROW X TOGETHER,2022,61,minisode 2: Thursday's Child,Korean,167.14,0.631,0.762,0.668,0.049,0.0926,0.105,0.0,211399.0
69mhZKG0nDbSK7NoINWEsE,I Need The Light,ENHYPEN,2022,61,I Need The Light,Korean,152.113,0.594,0.869,0.802,0.0638,0.346,0.0728,0.0,185293.0
3sOEVB8DirQtZc0qhw8lJc,Queen of Hearts,TWICE,2022,61,BETWEEN 1&2,Korean,149.94,0.666,0.847,0.815,0.102,0.0702,0.106,0.0,186947.0
5XO1SOADQxkdqGLFxX8rLN,The Great Mermaid,LE SSERAFIM,2022,61,FEARLESS,Korean,94.963,0.625,0.824,0.438,0.000884,0.0908,0.0614,0.0,177795.0
3TSLqZssCoCdDlMhCJ08XW,Still Life,BIGBANG,2022,61,Still Life,Korean,118.06,0.68,0.584,0.239,0.443,0.0628,0.034,0.0,188369.0
0oHn3CGVerdfLqIrN6CT42,"Muddy Water (Changbin, Hyunjin, HAN, Felix)",Stray Kids,2022,61,ODDINARY,Korean,89.989,0.76,0.871,0.888,0.306,0.079,0.231,0.0,197360.0
078fJxqEUz0LvbHSM6AoXJ,SUPER BOARD,Stray Kids,2022,61,MAXIDENT,Korean,103.019,0.751,0.87,0.412,0.00653,0.077,0.0713,0.0,185960.0
3vGSv4l4czTve9jZoYeIWk,Connected (Bang Chan),Stray Kids,2022,61,SKZ-REPLAY,Korean,102.01,0.749,0.785,0.323,0.143,0.229,0.102,4.62e-06,171973.0
5uHy68Q7ZWe8Qq9k7EAprS,Sheesha,Karan Aujla,2022,61,Sheesha,Hindi,93.886,0.708,0.672,0.399,0.322,0.135,0.0582,0.0,160851.0
6dUGQzqCA18wKzVuiGttJF,Game Over,Karan Aujla,2022,61,Way Ahead,Hindi,134.144,0.846,0.573,0.553,0.0437,0.0856,0.0633,0.0,154925.0
1VhFZ2cCflcwp74w5Vzv7y,"Hukum (From ""Jailer"")","Anirudh Ravichander, Dinker kalvala, Bhaskarabhatla Ravi Kumar",2021,61,"Hukum (From ""Jailer"")",Tamil,101.968,0.716,0.889,0.508,0.0774,0.16,0.1,1.42e-05,207647.0
13CVSGLSFl4UxpDVR6u3dq,Strangers By Nature,Adele,2021,61,30,English,68.004,0.387,0.253,0.134,0.798,0.0848,0.0336,0.000159,182163.0
5pcjystBtalYeqaiXCcgEY,You All Over Me (feat. Maren Morris) (Taylor's Version) (From The Vault),"Taylor Swift, Maren Morris",2021,61,You All Over Me (feat. Maren Morris) (Taylor's Version) (From The Vault),English,142.731,0.589,0.496,0.44,0.818,0.101,0.0377,0.0,220839.0
1lb61ya67YS87CtjYN0bil,No Rules,TOMORROW X TOGETHER,2021,61,The Chaos Chapter: FREEZE,Korean,120.03,0.747,0.736,0.703,0.00158,0.214,0.0544,3.3e-05,186076.0
1afEbbD4hZvdA5orDq1sPj,"Same dream, same mind, same night",SEVENTEEN,2021,61,SEVENTEEN 8th Mini Album 'Your Choice',Unknown,163.79,0.503,0.644,0.367,0.198,0.0753,0.0594,0.0,247920.0
35jvwACXmrreYIEOAGc2Kr,Imperfect love,SEVENTEEN,2021,61,SEVENTEEN 9th Mini Album 'Attacca',Unknown,154.085,0.447,0.735,0.617,0.298,0.115,0.055,0.0,204720.0
6S0By3u06ttb3kU2XEtWnw,Mixed Up,ENHYPEN,2021,61,BORDER : CARNIVAL,Korean,156.889,0.623,0.9,0.773,0.0486,0.266,0.236,0.0,183260.0
4BBnKqIS2pj2hX0zm0CZZx,REWIND,TWICE,2021,61,Formula of Love: O+T=<3,Korean,82.026,0.665,0.732,0.436,0.768,0.378,0.173,0.0,180613.0
0iuZMy88H6vxDA2oaJNhJg,Perfect World,TWICE,2021,61,Perfect World,Korean,134.98,0.684,0.877,0.599,0.0477,0.344,0.0611,0.0,182680.0
0aWEt5aMfU2zYxE1tg2efw,WOLFGANG,Stray Kids,2021,61,NOEASY,Korean,161.672,0.524,0.848,0.135,0.0535,0.0786,0.122,0.0,190865.0
5kkOHHTccylnkYxDRgDWMs,"Sorry, I Love You",Stray Kids,2021,61,NOEASY,Korean,100.039,0.743,0.661,0.602,0.362,0.204,0.0736,0.0,177613.0
3UKKwGrpWWamc0XNSKXjmz,YEPPI YEPPI,aespa,2021,61,Savage - The 1st Mini Album,Korean,124.993,0.783,0.872,0.708,0.0546,0.029,0.174,0.0391,213560.0
5NU40QTlXrDUJzDBdv79bg,Deserve You,Justin Bieber,2021,61,Justice,English,89.934,0.677,0.633,0.409,0.0314,0.112,0.0771,0.0,187239.0
2W9awzkFJzPRddvLXtCSOU,Guilty,"Inder Chahal, Karan Aujla",2021,61,Guilty,Hindi,99.964,0.784,0.722,0.466,0.0665,0.103,0.129,0.0,178350.0
4PML5RtrVcYAwTTS46otXB,Vaathi Raid,"Anirudh Ravichander, Arivu",2020,61,Master (Original Motion Picture Soundtrack),Tamil,100.016,0.806,0.93,0.666,0.253,0.106,0.132,1.94e-05,209500.0
0ZyJDDqBjI0rDnn31qHgbg,"Roke Na Ruke Naina (From ""Badrinath Ki Dulhania"")",Arijit Singh,2020,61,Ultimate Love Songs - Arijit Singh,Hindi,80.657,0.501,0.382,0.264,0.722,0.154,0.0283,1.15e-05,278402.0
0hFUtSsV2itYEUTZGj6w5H,"Aabaad Barbaad (From ""Ludo"")","Pritam, Arijit Singh",2020,61,"Aabaad Barbaad (From ""Ludo"")",Hindi,118.001,0.626,0.522,0.628,0.686,0.41,0.0317,0.0,309103.0
5gSVKG0R4xc8qtDIoyDNy8,Saada Pyaar,"AP Dhillon, Gurinder Gill, Money Musik",2020,61,Not by Chance,Unknown,91.004,0.743,0.655,0.164,0.0391,0.118,0.0866,0.0,213626.0
6rap8NpGq8LDcVaJWkKFPn,champagne problems,Taylor Swift,2020,61,evermore,English,171.346,0.463,0.248,0.325,0.92,0.113,0.0374,0.0,244000.0
3w9VRlKPvNxj40RdUGRweH,dorothea,Taylor Swift,2020,61,evermore,English,119.953,0.607,0.488,0.361,0.694,0.129,0.0264,0.0,225880.0
