track_id,track_name,artist_name,year,popularity,tempo,danceability,energy,valence,acousticness,liveness,speechiness,instrumentalness,duration_ms,lead_artist
2Xeyoy0TGrSHR0MBI8e4zS,君じゃない誰かの愛し方 (Ring),TOMORROW X TOGETHER,2023,48,129.35,0.446,0.737,0.496,0.0166,0.42,0.0581,0.0,204112.0,TOMORROW X TOGETHER
2KsiPmkW27MalI0SqC64eI,"Eve, Psyche & the Bluebeard's wife (feat. UPSAHL)","LE SSERAFIM, UPSAHL",2023,48,143.033,0.664,0.872,0.676,0.0394,0.0561,0.145,0.0,186119.0,LE SSERAFIM
2oLVT9Lo0SavCNpGw4WfPp,OMG (FRNK Remix) (Instrumental),NewJeans,2023,48,129.056,0.807,0.737,0.558,0.114,0.216,0.047,0.00253,210400.0,NewJeans
6tU4EeTSSawN9sbfAjWPX4,Hype Boy (250 Remix) (Instrumental),NewJeans,2023,48,85.989,0.741,0.541,0.616,0.0256,0.0772,0.048,0.722,251000.0,NewJeans
2akxtSALPUX8orriSWyDi4,Cookie (FRNK Remix) (Instrumental),NewJeans,2023,48,80.002,0.869,0.275,0.42,0.764,0.104,0.0684,0.639,212400.0,NewJeans
1q9V1vsIEehAm2hDT6l53g,Hurt (250 Remix) (Instrumental),NewJeans,2023,48,89.996,0.614,0.43,0.973,0.0241,0.0576,0.0491,0.678,216547.0,NewJeans
6ms6ZqngVJxqfQiyXLrC3E,ひとりの夜 (Hitori no Yoru),TOMORROW X TOGETHER,2022,48,149.868,0.483,0.483,0.36,0.289,0.368,0.0328,0.0,218867.0,TOMORROW X TOGETHER
06fglfpCAtDtmlyfJYgA01,Save Your Tears,The Weeknd,2021,48,118.065,0.685,0.816,0.619,0.0216,0.439,0.0308,2.05e-05,215627.0,The Weeknd
5OvpZeRmZEBPp7Vgp0n6oj,Ice Cream,TOMORROW X TOGETHER,2021,48,97.969,0.823,0.526,0.698,0.0327,0.0825,0.0692,0.0,204358.0,TOMORROW X TOGETHER
6jUqjExnh8QBGd7RtnAIJF,"0X1=LOVESONG (I Know I Love You) feat. pH-1, Woodie Gochild, Seori",TOMORROW X TOGETHER,2021,48,101.819,0.61,0.626,0.481,0.363,0.405,0.031,0.0,205148.0,TOMORROW X TOGETHER
6e3oGWsdfHSKBCFv548RRm,"Where Do I Fit In (feat. Tori Kelly, Chandler Moore & Judah Smith)","Justin Bieber, Tori Kelly, Chandler Moore, Judah Smith",2021,48,113.922,0.389,0.261,0.379,0.82,0.134,0.0343,5.72e-05,286453.0,Justin Bieber
6EKDPhgCDL2cwRvloAEwSP,Name (feat. Tori Kelly),"Justin Bieber, Tori Kelly",2021,48,151.658,0.45,0.324,0.291,0.829,0.089,0.0264,0.0,159724.0,Justin Bieber
0x3CUvkL4jUPYVONrYUubR,betty,Taylor Swift,2020,48,96.029,0.59,0.379,0.467,0.544,0.0983,0.0255,0.0,294521.0,Taylor Swift
7klXN6RCN5Rj0VeYO5gBzU,mad woman,Taylor Swift,2020,48,141.898,0.593,0.7,0.451,0.67,0.116,0.0492,6.77e-06,237267.0,Taylor Swift
0O9i6jhscByEJs1ipy5hu4,peace,Taylor Swift,2020,48,150.072,0.644,0.284,0.328,0.916,0.0909,0.0821,1.5e-05,234000.0,Taylor Swift
5MFjHn1qfR9AsWuyzJLk1z,epiphany,Taylor Swift,2020,48,93.933,0.317,0.254,0.103,0.727,0.0867,0.0286,0.000326,289747.0,Taylor Swift
5PKKJ4fo3ZuGcYKkI79fgf,Heartless,The Weeknd,2020,48,84.969,0.614,0.758,0.25,0.0281,0.137,0.0774,1.18e-06,198267.0,The Weeknd
3V937b8IsyJ0ZvVHxreiMs,Faith,The Weeknd,2020,48,175.472,0.355,0.605,0.123,0.614,0.146,0.0774,0.0483,283217.0,The Weeknd
51a6oFNsFpB2zew1tdzT6I,Escape From LA,The Weeknd,2020,48,146.099,0.423,0.548,0.169,0.0476,0.187,0.0567,0.00269,355960.0,The Weeknd
4LKx0dlvzsmntdhMCTtV97,Too Late,The Weeknd,2020,48,119.949,0.64,0.869,0.185,0.0514,0.691,0.124,0.000121,239980.0,The Weeknd
5Sg09MvHqNWPWsYeuY2toY,Blinding Lights,The Weeknd,2020,48,170.962,0.518,0.727,0.342,0.00153,0.0882,0.0557,0.000152,200046.0,The Weeknd
4eQO9RHTjYT1O9DTuZLj9v,Blinding Lights,The Weeknd,2020,48,170.962,0.518,0.727,0.342,0.00153,0.0882,0.0557,0.000152,200046.0,The Weeknd
5GM4EsVHaxGjzgQ81S2J61,Hardest To Love,The Weeknd,2020,48,81.186,0.466,0.609,0.103,0.0911,0.122,0.065,9.32e-05,211402.0,The Weeknd
39nTNk5MfyiiRupTwn1iyC,Take It Out On Me,Justin Bieber,2020,48,129.967,0.771,0.615,0.29,0.00343,0.104,0.101,2.54e-06,178013.0,Justin Bieber
2nyTaLu3TTrSS6CAxR3z0b,"Take Me Back To London (Remix) [feat. Stormzy, Jaykae & Aitch]","Ed Sheeran, Jaykae, Aitch, Stormzy",2019,48,138.011,0.851,0.667,0.596,0.25,0.19,0.268,0.0,232151.0,Ed Sheeran
2dNVHgOx99fv4oSVF9GN1Y,Party Monster,The Weeknd,2016,48,77.486,0.588,0.635,0.208,0.191,0.259,0.0531,1.24e-05,249213.0,The Weeknd
0oOSnYGTkjLjOcrXLleVNq,Smart (Smartest Remix),LE SSERAFIM,2024,47,140.108,0.769,0.936,0.808,0.0427,0.0582,0.165,0.0,176571.0,LE SSERAFIM
2P58XhyNkacK1LHSCk5O2t,Cohete,"Shakira, Rauw Alejandro",2024,47,119.968,0.749,0.687,0.656,0.158,0.136,0.0304,4.58e-06,172504.0,Shakira
71koLb7kowtfrjvJF00tTb,Karma (feat. Ice Spice),"Taylor Swift, Ice Spice",2023,47,90.048,0.619,0.623,0.0797,0.0571,0.499,0.0615,0.0,201493.0,Taylor Swift
7kjSmkSo15pHlkb0mOQtfj,Lavender Haze - Tensnake Remix,"Taylor Swift, Tensnake",2023,47,109.028,0.773,0.777,0.803,0.182,0.0988,0.0461,0.00621,214967.0,Taylor Swift
4diV6EkJLVW2TAxFNgQeIF,ひとりの夜 (Hitori no Yoru),TOMORROW X TOGETHER,2023,47,149.757,0.495,0.488,0.405,0.293,0.363,0.0324,0.0,218859.0,TOMORROW X TOGETHER
6RY6S8ZUTCSbvXr9s1R0Fo,Ito,TOMORROW X TOGETHER,2023,47,83.022,0.574,0.657,0.403,0.215,0.302,0.0356,0.0,243415.0,TOMORROW X TOGETHER
3A6QF5UMok0qq7gLKAmT9g,Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey",2022,47,109.947,0.65,0.325,0.172,0.686,0.137,0.0399,0.00144,256124.0,Taylor Swift
4Rrj1QxDqsj28gv9SiHQRA,Out of Time - KAYTRANADA Remix,"The Weeknd, KAYTRANADA",2022,47,108.283,0.742,0.599,0.573,0.0962,0.0981,0.297,0.000578,275556.0,The Weeknd
2022B8GxEstpvibwgbJ15s,Starry Eyes,The Weeknd,2022,47,134.23,0.309,0.418,0.146,0.465,0.295,0.031,7.58e-05,148000.0,The Weeknd
38JOdzBE9kPj5UhKtqIIqQ,Starboy,"The Weeknd, Daft Punk",2021,47,186.012,0.676,0.588,0.484,0.137,0.137,0.275,8.47e-06,230461.0,The Weeknd
7graOvVPwjmSFwJ3rHoPDt,Heartless,The Weeknd,2021,47,169.985,0.538,0.751,0.244,0.0194,0.145,0.128,1.42e-06,198267.0,The Weeknd
0djfvA3c8AxxlQolu6zn6K,Blinding Lights,The Weeknd,2021,47,171.005,0.513,0.726,0.332,0.00154,0.0884,0.0597,0.000138,200046.0,The Weeknd
1F65jvOrItxUyNK30z6Yht,In Your Eyes,The Weeknd,2021,47,100.018,0.667,0.721,0.703,0.00248,0.0753,0.033,6.24e-05,237522.0,The Weeknd
08my8XgmXQWx3VRRU8EOTP,Magic,TOMORROW X TOGETHER,2021,47,108.065,0.663,0.85,0.499,0.00322,0.293,0.412,0.0,159760.0,TOMORROW X TOGETHER
4C9pETarpQoI5ODtx6My41,I Can't Be Myself (feat. Jaden),"Justin Bieber, Jaden",2021,47,120.064,0.704,0.659,0.542,0.00197,0.141,0.0315,3.36e-06,193360.0,Justin Bieber
7ya7Jv4hJ9W0Baz7h9nL7E,Ghost,Justin Bieber,2021,47,153.96,0.601,0.741,0.441,0.185,0.415,0.0478,2.91e-05,153190.0,Justin Bieber
5dfjlWOwxxCQnM26MpsJjV,I Can't Be Myself (feat. Jaden),"Justin Bieber, Jaden",2021,47,120.064,0.704,0.66,0.54,0.00195,0.141,0.0316,3.08e-06,193360.0,Justin Bieber
6i4G85fdtDwK6UpQba337E,2 Much,Justin Bieber,2021,47,119.59,0.583,0.444,0.167,0.593,0.353,0.0456,0.0,152796.0,Justin Bieber
3Ic8V1CEjOY53OVpo2k1Ap,Off My Face,Justin Bieber,2021,47,90.674,0.509,0.228,0.586,0.92,0.104,0.0332,0.0,156468.0,Justin Bieber
4iHnpQ9tSj0hvvZprBCtN1,Baby,"Justin Bieber, Ludacris",2021,47,65.027,0.731,0.842,0.473,0.0457,0.0988,0.113,0.0,216613.0,Justin Bieber
2b4dRZGflAQT7ZbFwOclyP,the 1,Taylor Swift,2020,47,140.015,0.765,0.348,0.171,0.764,0.108,0.0579,1.01e-05,210252.0,Taylor Swift
3RNDw7yywLNyawDKV99hTx,Love Story - Digital Dog Remix,"Taylor Swift, Digital Dog",2020,47,128.017,0.729,0.637,0.508,0.0126,0.0908,0.0384,0.0326,358573.0,Taylor Swift
4XCYmu7QLySdIahgBALKJK,hoax,Taylor Swift,2020,47,118.84,0.676,0.178,0.404,0.964,0.135,0.0394,7.9e-06,220040.0,Taylor Swift
3WAXILvmHFoyVHnK0kDK1S,After Hours - The Blaze Remix,"The Weeknd, The Blaze",2020,47,109.016,0.605,0.536,0.28,0.426,0.087,0.0494,0.161,238128.0,The Weeknd
2FBpJGt00G0h1q0RHuqaGO,Yummy - Summer Walker Remix,"Justin Bieber, Summer Walker",2020,47,145.867,0.654,0.577,0.535,0.31,0.109,0.0531,0.0,209213.0,Justin Bieber
6Kzzkq9sFHm51RwhHswCVc,South of the Border (feat. Camila Cabello) - Acoustic,"Ed Sheeran, Camila Cabello",2019,47,93.918,0.735,0.686,0.961,0.502,0.101,0.0329,0.0,194885.0,Ed Sheeran
5Va44ERiHtC2tfBD53OApA,Nothing On You (feat. Paulo Londra & Dave),"Ed Sheeran, Paulo Londra, Dave",2019,47,88.011,0.747,0.649,0.84,0.333,0.172,0.219,0.0,200733.0,Ed Sheeran
5H7CwzYZ60e7w69tX4ivQN,Shape of You - Galantis Remix,"Ed Sheeran, Galantis",2017,47,100.021,0.838,0.765,0.905,0.0514,0.0297,0.0462,0.00021,195988.0,Ed Sheeran
6GeD5g9vZTz25Egf8kxoIY,Last Day Alive,"The Chainsmokers, Florida Georgia Line",2017,47,144.913,0.435,0.706,0.24,0.0571,0.0903,0.0425,4.15e-05,214307.0,The Chainsmokers
0dj1CtyRxZ4bnIT4Q20jNT,Wake Up Alone,"The Chainsmokers, Jhené Aiko",2017,47,75.168,0.643,0.52,0.23,0.0102,0.11,0.0334,0.0,215720.0,The Chainsmokers
15MTd64KUMG7CF6mOyovsQ,Something Just Like This - Don Diablo Remix,"The Chainsmokers, Coldplay, Don Diablo",2017,47,124.039,0.72,0.746,0.511,0.125,0.0929,0.0983,0.000476,230853.0,The Chainsmokers
1D8bmUIhLHEO4KMS2SHwUx,Nada,Shakira,2017,47,98.003,0.764,0.737,0.447,0.589,0.175,0.0354,0.0,189573.0,Shakira
639QPT9YkqIdgPkZMkatN7,Needed Me,Rihanna,2016,47,110.938,0.685,0.313,0.295,0.1,0.082,0.261,0.0,191600.0,Rihanna
31adnbEEiHwy6DDQ82F3HP,Love On The Brain,Rihanna,2016,47,172.006,0.509,0.637,0.378,0.0717,0.0789,0.0471,1.08e-05,224000.0,Rihanna
3EdsfpdAlaQBMO0LgNOEhn,"Sledgehammer - From The Motion Picture ""Star Trek Beyond""",Rihanna,2016,47,130.825,0.387,0.822,0.475,0.489,0.284,0.0918,0.0,211400.0,Rihanna
13LPQrcGUpv72CPJ9w0agp,Earned It (Fifty Shades Of Grey) - Marian Hill Remix (From Fifty Shades Of Grey Remixed),The Weeknd,2015,47,120.089,0.614,0.339,0.211,0.355,0.14,0.0677,0.0018,192240.0,The Weeknd
36UEl3tAYgKAB7kTnO9XDn,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna",2024,46,98.998,0.851,0.679,0.811,0.0483,0.429,0.212,3.32e-05,215467.0,The Weeknd
3MAX1blv9P12wBOPgHMfra,EASY (Instrumental),LE SSERAFIM,2024,46,164.967,0.751,0.756,0.251,0.0548,0.116,0.057,0.885,164545.0,LE SSERAFIM
4sLK0o0Vxk4HNVW3A7pKvw,EASY (Slowed + Reverb ver.),LE SSERAFIM,2024,46,139.997,0.81,0.667,0.448,0.246,0.126,0.0455,0.0116,193767.0,LE SSERAFIM
6EXHGKZ79AUTzCe9BMZjhT,Cruel Summer - Live from TS | The Eras Tour,Taylor Swift,2023,46,84.744,0.342,0.906,0.327,0.132,0.954,0.079,0.0,229567.0,Taylor Swift
0K1jAnEXaT5BPK6Q6z7WQT,君じゃない誰かの愛し方 (Ring) - Unplugged Ver.,TOMORROW X TOGETHER,2023,46,97.041,0.622,0.526,0.383,0.199,0.175,0.025,0.0,205262.0,TOMORROW X TOGETHER
5phOffUF55tovtQaz1alMo,"You're On Your Own, Kid",Taylor Swift,2022,46,120.045,0.693,0.387,0.364,0.392,0.124,0.0663,9.11e-06,194207.0,Taylor Swift
4XiypEn8iKbeP1TbTqdfk5,Anti-Hero - Roosevelt Remix,"Taylor Swift, Roosevelt",2022,46,110.99,0.716,0.737,0.804,0.322,0.152,0.0343,0.000264,299203.0,Taylor Swift
4cm7Ap6IWH6m8JyB9IXT3x,Best Friends,The Weeknd,2022,46,90.0,0.737,0.564,0.528,0.436,0.351,0.105,0.0,163504.0,The Weeknd
7znFWDzgm3Ld5fpze6EJp5,Force,TOMORROW X TOGETHER,2021,46,131.998,0.738,0.872,0.637,0.000988,0.325,0.0907,0.0,241453.0,TOMORROW X TOGETHER
6mrUAKW4UA7ygQzoyekxxr,Angels Speak,"Justin Bieber, Poo Bear",2021,46,119.341,0.522,0.243,0.569,0.874,0.098,0.0461,0.0,231668.0,Justin Bieber
5RE1BlC2bVRL02T0wcLq2X,As I Am (feat. Khalid),"Justin Bieber, Khalid",2021,46,99.928,0.595,0.543,0.109,0.127,0.0975,0.038,0.0,174406.0,Justin Bieber
6Z2pe32hFnUd2x5NgO5KFc,Die For You (feat. Dominic Fike),"Justin Bieber, Dominic Fike",2021,46,135.027,0.729,0.632,0.702,0.00196,0.0848,0.032,2.62e-06,198426.0,Justin Bieber
2t96tGXVqmNT9KbbIXyEP1,Deserve You,Justin Bieber,2021,46,89.934,0.677,0.633,0.409,0.0314,0.112,0.0771,0.0,187239.0,Justin Bieber
0pYUyZ3aQR1fAOdhXfoD3R,Somebody,Justin Bieber,2021,46,75.999,0.547,0.753,0.375,0.000286,0.12,0.0463,8.72e-05,179415.0,Justin Bieber
5sSudVJ80OUYU35dhkfGz1,mad woman,Taylor Swift,2020,46,141.978,0.596,0.709,0.533,0.649,0.114,0.0431,9.92e-06,237258.0,Taylor Swift
2MnzNhe3pPExotEbZpeXnh,the last great american dynasty,Taylor Swift,2020,46,147.909,0.684,0.661,0.713,0.473,0.109,0.0407,0.00215,230999.0,Taylor Swift
4GS68CE8nKLIKjjapiSm2I,betty - Live from the 2020 Academy of Country Music Awards,Taylor Swift,2020,46,88.668,0.452,0.441,0.497,0.685,0.128,0.0258,0.0,312139.0,Taylor Swift
5dMVtDN1RDNTOL92oDncwd,Repeat After Me (Interlude),The Weeknd,2020,46,94.945,0.555,0.607,0.145,0.0313,0.101,0.0301,0.00018,195815.0,The Weeknd
1Hp7vdJwQ4ozmAJzPAJpfX,Snowchild,The Weeknd,2020,46,148.118,0.676,0.61,0.24,0.166,0.122,0.114,6.47e-05,247192.0,The Weeknd
6hU8kY1Pot3gvEHb9CVj3F,Scared To Live,The Weeknd,2020,46,87.343,0.48,0.493,0.211,0.123,0.0995,0.0512,0.0,191299.0,The Weeknd
2BTkcHMf8j5pqa5UIMFGcy,Until I Bleed Out,The Weeknd,2020,46,125.209,0.249,0.37,0.178,0.444,0.0911,0.0357,4.44e-05,192364.0,The Weeknd
31bmr5SE0qrrIPhjGbnwKP,After Hours,The Weeknd,2020,46,108.968,0.659,0.572,0.14,0.0784,0.123,0.0304,0.00772,361025.0,The Weeknd
6jin465re80co3DeK8hsns,Remember The Name (feat. Eminem & 50 Cent),"Ed Sheeran, Eminem, 50 Cent",2019,46,91.046,0.852,0.666,0.726,0.135,0.798,0.184,0.0,207760.0,Ed Sheeran
6f807x0ima9a1j3VPbc7VN,I Don't Care (with Justin Bieber) - Loud Luxury Remix,"Ed Sheeran, Justin Bieber, Loud Luxury",2019,46,122.036,0.748,0.916,0.518,0.102,0.0653,0.0583,0.0,194754.0,Ed Sheeran
2R0FW1n6cOkQDJhAkQENsf,Perfect,"Ed Sheeran, The Piano Guys",2017,46,179.199,0.538,0.215,0.112,0.979,0.0876,0.0608,0.901,310799.0,Ed Sheeran
63OshgWbxCtI1WHb5C0Txd,Work - R3hab Remix,"Rihanna, Drake, R3HAB",2016,46,100.052,0.706,0.804,0.211,0.0125,0.332,0.0601,0.0,219400.0,Rihanna
49tG0W4vxwEQtpr0FfkzTQ,Kiss It Better,Rihanna,2016,46,95.0,0.619,0.806,0.877,0.272,0.0671,0.0483,0.0,253080.0,Rihanna
0VCJ5YjphljOf1YRcPp08v,Try Everything,Shakira,2016,46,115.485,0.706,0.594,0.459,0.0272,0.0866,0.0322,0.0,196880.0,Shakira
5J8JQbFMEMT5qae9wkdUTE,Bloodstream,"Ed Sheeran, Rudimental",2015,46,89.354,0.482,0.59,0.27,0.202,0.0592,0.0485,2.48e-05,308877.0,Ed Sheeran
2TkiEnJWisllOpk8LNjVhy,Smart (Festival House Remix),LE SSERAFIM,2024,45,124.036,0.736,0.961,0.895,0.495,0.159,0.036,0.00204,145161.0,LE SSERAFIM
3Ts8EnvvGTHzFTh7eNlwTy,Smart (Chill Remix),LE SSERAFIM,2024,45,115.063,0.78,0.757,0.666,0.301,0.121,0.0401,8.51e-05,162783.0,LE SSERAFIM
1Zp1EpnagAUeH6qYQplj9R,Smart (Sped Up ver.),LE SSERAFIM,2024,45,72.424,0.69,0.83,0.853,0.195,0.135,0.095,1.17e-05,129471.0,LE SSERAFIM
0ThxqUZ9PwS6n0UT5i1XH6,Lavender Haze - Jungle Remix,"Taylor Swift, Jungle",2023,45,124.006,0.65,0.713,0.331,0.312,0.221,0.042,0.104,235932.0,Taylor Swift
2PnWf3DoX5Ha3UL8VdpVrs,Lavender Haze - Snakehips Remix,"Taylor Swift, Snakehips",2023,45,109.937,0.697,0.796,0.448,0.0578,0.368,0.158,1.17e-05,187511.0,Taylor Swift
31cPtAsM5gjCeQYhlwbIBD,UNFORGIVEN - Japanese ver.,"LE SSERAFIM, ナイル・ロジャース, Ado",2023,45,104.002,0.797,0.873,0.435,0.121,0.121,0.0591,3.63e-05,182933.0,LE SSERAFIM
7DAB0lFAvDT0Nhw5BjBqt1,Maroon,Taylor Swift,2022,45,108.049,0.658,0.401,0.0384,0.0547,0.0927,0.0367,1.2e-06,218271.0,Taylor Swift
5E36pd9opG8oT1GkKYv7qz,Lavender Haze,Taylor Swift,2022,45,96.999,0.743,0.463,0.101,0.253,0.164,0.0782,0.000634,202396.0,Taylor Swift
1BJWay8HsY5Tz8L28itkCk,Anti-Hero,Taylor Swift,2022,45,96.982,0.639,0.628,0.506,0.12,0.191,0.0525,1.07e-06,200690.0,Taylor Swift
16M9Rxid0nXhVmme7lzVwN,Anti-Hero (feat. Bleachers),"Taylor Swift, Bleachers",2022,45,96.94,0.631,0.819,0.499,0.00952,0.101,0.0367,0.0043,228397.0,Taylor Swift
0khQeEwEv6GndVypzpGOG5,"Here We Go… Again (feat. Tyler, the Creator)","The Weeknd, Tyler, The Creator",2022,45,134.943,0.469,0.623,0.198,0.345,0.588,0.0302,0.0,209778.0,The Weeknd
3TVnaEVbUBFmWYk9IOIwRo,Don't Break My Heart,The Weeknd,2022,45,121.959,0.767,0.618,0.243,0.31,0.179,0.032,0.0,205469.0,The Weeknd
2urqWNGpjl07PLAafoa5nT,How Do I Make You Love Me? - Sebastian Ingrosso & Salvatore Ganacci Remix,"The Weeknd, Sebastian Ingrosso, Salvatore Ganacci",2022,45,124.012,0.863,0.802,0.379,0.0145,0.111,0.0476,0.597,217766.0,The Weeknd
2JB4yy74C4alrHLUP1vC5E,Third Eye Freeverse (Red Bull 64 Bars),"Hanumankind, Karan Kanchan",2022,45,134.06,0.532,0.692,0.551,0.112,0.268,0.0943,0.000341,244071.0,Hanumankind
1BwXCMe8F4goPwResZJPHb,right where you left me - bonus track,Taylor Swift,2021,45,137.915,0.581,0.619,0.645,0.769,0.117,0.0282,0.000106,245027.0,Taylor Swift
44V5YKYkMw9vVqnnYTMMIc,Nothing New (feat. Phoebe Bridgers) (Taylor's Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",2021,45,101.96,0.606,0.377,0.446,0.817,0.154,0.0275,0.0,258813.0,Taylor Swift
2B88kyD8JVMOHXdja0mFvx,Wicked Games,The Weeknd,2021,45,114.081,0.658,0.575,0.335,0.00963,0.191,0.0313,5.29e-06,325234.0,The Weeknd
2xUuzDqjpXP0kwqZ5wGpVv,After Hours,The Weeknd,2021,45,108.977,0.653,0.574,0.139,0.0772,0.122,0.0316,0.00661,361025.0,The Weeknd
2BS6hEI43E8Rx1vDwG7B2N,0X1=LOVESONG (I Know I Love You) feat. MOD SUN,"TOMORROW X TOGETHER, MOD SUN",2021,45,105.052,0.497,0.734,0.443,0.0008,0.39,0.0341,0.0,218756.0,TOMORROW X TOGETHER
4DrBQoFqYm3WTNyJEAkbU9,"Where You Go I Follow (feat. Pink Sweat$, Chandler Moore & Judah Smith)","Justin Bieber, Pink Sweat$, Chandler Moore, Judah Smith",2021,45,139.93,0.646,0.634,0.308,0.181,0.639,0.0538,5.65e-05,212533.0,Justin Bieber
2vxifWbsK3QiAy1vriVbNE,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",2021,45,90.03,0.677,0.696,0.464,0.321,0.42,0.119,0.0,198082.0,Justin Bieber
1EsTfiu26JucTyc5npjJU4,Love You Different (feat. BEAM),"Justin Bieber, BEAM",2021,45,127.143,0.756,0.59,0.382,0.068,0.159,0.0589,1.45e-06,186696.0,Justin Bieber
2HFHwTr1IBWheGoQtNNKtx,Holy (feat. Chance The Rapper),"Justin Bieber, Chance the Rapper",2021,45,87.017,0.67,0.693,0.388,0.2,0.0909,0.35,0.0,212093.0,Justin Bieber
6vnSlld7gcZOOZo9O3Bw16,Hold On,Justin Bieber,2021,45,140.002,0.658,0.634,0.302,0.0104,0.12,0.0431,0.0,170813.0,Justin Bieber
7K5ASMnqnCR42bJBJ3GAVz,Unstable (feat. The Kid LAROI),"Justin Bieber, The Kid LAROI",2021,45,99.757,0.495,0.333,0.37,0.737,0.112,0.0288,0.0,158324.0,Justin Bieber
3yz88FVJQhwG2EqYHw3pkx,invisible string,Taylor Swift,2020,45,83.433,0.653,0.452,0.45,0.838,0.108,0.055,7.73e-05,252881.0,Taylor Swift
59HA1SBz1DPCCvdDeILV7E,exile (feat. Bon Iver),"Taylor Swift, Bon Iver",2020,45,75.602,0.298,0.38,0.152,0.778,0.11,0.0287,5.62e-05,285634.0,Taylor Swift
6rhbL6MhAej39S8KupwjrC,Final Lullaby - Bonus Track,The Weeknd,2020,45,100.901,0.604,0.26,0.318,0.841,0.327,0.0373,9.33e-05,185689.0,The Weeknd
28dQlavHTyrEkmI7w7Nivp,Heartless,The Weeknd,2020,45,169.97,0.537,0.752,0.234,0.0187,0.145,0.132,1.36e-06,198267.0,The Weeknd
7wcoSs40brhyS3htaaDkgD,Heartless - Remix,"The Weeknd, Lil Uzi Vert",2020,45,170.031,0.545,0.774,0.281,0.0446,0.143,0.153,0.0,200127.0,The Weeknd
7HWetAoWK9qkFM575HONAY,Lonely (with benny blanco),"Justin Bieber, benny blanco",2020,45,79.968,0.631,0.226,0.0765,0.879,0.115,0.0396,0.0,149297.0,Justin Bieber
0wzlQwQ17rpVVqgdaFNA7Q,Cat & Dog (English Version),TOMORROW X TOGETHER,2019,45,159.926,0.841,0.8,0.382,0.0501,0.121,0.107,6.73e-06,187600.0,TOMORROW X TOGETHER
0xCdQ9jYFDENkE2ck73CAc,Save Yourself - NGHTMRE VIP REMIX,"The Chainsmokers, NGHTMRE",2018,45,146.043,0.458,0.928,0.0637,0.000982,0.14,0.0602,0.0257,141373.0,The Chainsmokers
0TNouIVlNVAU1N2xDPVvbY,Castle on the Hill - Throttle Remix,"Ed Sheeran, Throttle",2017,45,137.993,0.585,0.86,0.204,0.0412,0.372,0.0539,0.0,220880.0,Ed Sheeran
7FbaWIOO2WojXWw2DUyEVv,Chantaje (feat. Maluma) - Versión Salsa,"Shakira, Maluma",2017,45,102.012,0.813,0.752,0.908,0.47,0.0544,0.0496,0.0,226805.0,Shakira
